[2026-02-03 08:50:52] MID150BEES | CHECK | rsi_strengthening = False
[2026-02-03 08:50:52] MID150BEES | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:52] MID150BEES | CHECK | ema_distance_ok = True
[2026-02-03 08:50:52] MID150BEES | FAIL | pyramiding conditions not met
[2026-02-03 08:50:52] MRPL | CHECK | rsi_strengthening = False
[2026-02-03 08:50:52] MRPL | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:52] MRPL | CHECK | ema_distance_ok = False
[2026-02-03 08:50:52] MRPL | FAIL | pyramiding conditions not met
[2026-02-03 08:50:52] NAVINFLUOR | CHECK | rsi_strengthening = False
[2026-02-03 08:50:52] NAVINFLUOR | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:52] NAVINFLUOR | CHECK | ema_distance_ok = True
[2026-02-03 08:50:52] NAVINFLUOR | FAIL | pyramiding conditions not met
[2026-02-03 08:50:52] NESTLEIND | CHECK | rsi_strengthening = True
[2026-02-03 08:50:52] NESTLEIND | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:52] NESTLEIND | CHECK | ema_distance_ok = True
[2026-02-03 08:50:52] NESTLEIND | FAIL | pyramiding conditions not met
[2026-02-03 08:50:52] NIFTYBEES | CHECK | rsi_strengthening = False
[2026-02-03 08:50:52] NIFTYBEES | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:52] NIFTYBEES | CHECK | ema_distance_ok = True
[2026-02-03 08:50:52] NIFTYBEES | FAIL | pyramiding conditions not met
[2026-02-03 08:50:52] NTPC | CHECK | rsi_strengthening = False
[2026-02-03 08:50:52] NTPC | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:52] NTPC | CHECK | ema_distance_ok = True
[2026-02-03 08:50:52] NTPC | FAIL | pyramiding conditions not met
[2026-02-03 08:50:53] OIL | CHECK | rsi_strengthening = False
[2026-02-03 08:50:53] OIL | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:53] OIL | CHECK | ema_distance_ok = True
[2026-02-03 08:50:53] OIL | FAIL | pyramiding conditions not met
[2026-02-03 08:50:53] OLECTRA | CHECK | rsi_strengthening = True
[2026-02-03 08:50:53] OLECTRA | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:53] OLECTRA | CHECK | ema_distance_ok = True
[2026-02-03 08:50:53] OLECTRA | FAIL | pyramiding conditions not met
[2026-02-03 08:50:53] ONGC | CHECK | rsi_strengthening = False
[2026-02-03 08:50:53] ONGC | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:53] ONGC | CHECK | ema_distance_ok = True
[2026-02-03 08:50:53] ONGC | FAIL | pyramiding conditions not met
[2026-02-03 08:50:54] PETRONET | CHECK | rsi_strengthening = False
[2026-02-03 08:50:54] PETRONET | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:54] PETRONET | CHECK | ema_distance_ok = True
[2026-02-03 08:50:54] PETRONET | FAIL | pyramiding conditions not met
[2026-02-03 08:50:54] POWERGRID | CHECK | rsi_strengthening = True
[2026-02-03 08:50:54] POWERGRID | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:54] POWERGRID | CHECK | ema_distance_ok = True
[2026-02-03 08:50:54] POWERGRID | FAIL | pyramiding conditions not met
[2026-02-03 08:50:54] RAINBOW | CHECK | rsi_strengthening = False
[2026-02-03 08:50:54] RAINBOW | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:54] RAINBOW | CHECK | ema_distance_ok = True
[2026-02-03 08:50:54] RAINBOW | FAIL | pyramiding conditions not met
[2026-02-03 08:50:54] SBIN | CHECK | rsi_strengthening = False
[2026-02-03 08:50:54] SBIN | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:54] SBIN | CHECK | ema_distance_ok = True
[2026-02-03 08:50:54] SBIN | FAIL | pyramiding conditions not met
[2026-02-03 08:50:54] SYRMA | CHECK | rsi_strengthening = True
[2026-02-03 08:50:54] SYRMA | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:54] SYRMA | CHECK | ema_distance_ok = True
[2026-02-03 08:50:54] SYRMA | FAIL | pyramiding conditions not met
[2026-02-03 08:50:55] TATACONSUM | CHECK | rsi_strengthening = True
[2026-02-03 08:50:55] TATACONSUM | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:55] TATACONSUM | CHECK | ema_distance_ok = True
[2026-02-03 08:50:55] TATACONSUM | FAIL | pyramiding conditions not met
[2026-02-03 08:50:55] TATASTEEL | CHECK | rsi_strengthening = False
[2026-02-03 08:50:55] TATASTEEL | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:55] TATASTEEL | CHECK | ema_distance_ok = True
[2026-02-03 08:50:55] TATASTEEL | FAIL | pyramiding conditions not met
[2026-02-03 08:50:56] TECHM | CHECK | rsi_strengthening = False
[2026-02-03 08:50:56] TECHM | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:56] TECHM | CHECK | ema_distance_ok = True
[2026-02-03 08:50:56] TECHM | FAIL | pyramiding conditions not met
[2026-02-03 08:50:56] TMCV | FAIL | insufficient candles
[2026-02-03 08:50:56] TMPV | CHECK | rsi_strengthening = True
[2026-02-03 08:50:56] TMPV | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:56] TMPV | CHECK | ema_distance_ok = True
[2026-02-03 08:50:56] TMPV | FAIL | pyramiding conditions not met
[2026-02-03 08:50:56] TORNTPOWER | CHECK | rsi_strengthening = False
[2026-02-03 08:50:56] TORNTPOWER | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:56] TORNTPOWER | CHECK | ema_distance_ok = True
[2026-02-03 08:50:56] TORNTPOWER | FAIL | pyramiding conditions not met
[2026-02-03 08:50:56] TVSMOTOR | CHECK | rsi_strengthening = False
[2026-02-03 08:50:56] TVSMOTOR | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:56] TVSMOTOR | CHECK | ema_distance_ok = True
[2026-02-03 08:50:56] TVSMOTOR | FAIL | pyramiding conditions not met
[2026-02-03 08:50:56] UNIONBANK | CHECK | rsi_strengthening = False
[2026-02-03 08:50:56] UNIONBANK | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:56] UNIONBANK | CHECK | ema_distance_ok = True
[2026-02-03 08:50:56] UNIONBANK | FAIL | pyramiding conditions not met
[2026-02-03 08:50:57] VIKASECO | CHECK | rsi_strengthening = False
[2026-02-03 08:50:57] VIKASECO | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:57] VIKASECO | CHECK | ema_distance_ok = True
[2026-02-03 08:50:57] VIKASECO | FAIL | pyramiding conditions not met
[2026-02-03 08:50:57] VIKASLIFE | CHECK | rsi_strengthening = False
[2026-02-03 08:50:57] VIKASLIFE | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:57] VIKASLIFE | CHECK | ema_distance_ok = True
[2026-02-03 08:50:57] VIKASLIFE | FAIL | pyramiding conditions not met
[2026-02-03 08:50:57] YESBANK | CHECK | rsi_strengthening = False
[2026-02-03 08:50:57] YESBANK | CHECK | close_breaks_recent_high = False
[2026-02-03 08:50:57] YESBANK | CHECK | ema_distance_ok = True
[2026-02-03 08:50:57] YESBANK | FAIL | pyramiding conditions not met
